,SeasonID,TeamID,PlayoffRankLag1,WinPCTLag1,DiffPointsPGLag1,PlayoffRankLag2,WinPCTLag2,DiffPointsPGLag2,PlayoffRankLag3,WinPCTLag3,DiffPointsPGLag3,PlayoffRankLag4,WinPCTLag4,DiffPointsPGLag4,isPlayoff
209,2014,1610612750,10.0,0.488,2.7,12.0,0.378,-2.4,12.0,0.394,-2.2,15.0,0.207,-6.6,0
210,2015,1610612744,1.0,0.817,10.1,6.0,0.622,4.8,6.0,0.573,0.9,13.0,0.348,-3.4,1
211,2015,1610612739,2.0,0.646,4.5,10.0,0.402,-3.3,13.0,0.293,-4.7,13.0,0.318,-7.2,1
212,2015,1610612759,6.0,0.671,6.2,1.0,0.756,7.7,2.0,0.707,6.4,1.0,0.758,7.2,1
213,2015,1610612761,4.0,0.598,3.1,3.0,0.585,3.2,10.0,0.415,-1.5,11.0,0.348,-3.3,1
214,2015,1610612748,10.0,0.451,-2.6,2.0,0.659,4.8,1.0,0.805,7.9,2.0,0.697,6.0,1
215,2015,1610612760,9.0,0.549,2.2,2.0,0.72,6.3,1.0,0.732,9.2,2.0,0.712,6.1,1
216,2015,1610612737,1.0,0.732,5.4,8.0,0.463,-0.5,6.0,0.537,0.4,5.0,0.606,3.4,1
217,2015,1610612746,3.0,0.683,6.6,3.0,0.695,7.0,4.0,0.683,6.5,5.0,0.606,2.6,1
218,2015,1610612738,7.0,0.488,0.2,12.0,0.305,-4.5,7.0,0.506,-0.2,4.0,0.591,2.5,1
219,2015,1610612757,4.0,0.622,4.2,5.0,0.659,4.0,11.0,0.402,-3.2,11.0,0.424,-0.6,1
220,2015,1610612766,11.0,0.402,-3.2,7.0,0.524,-0.2,14.0,0.256,-9.2,15.0,0.106,-13.9,1
221,2015,1610612742,7.0,0.61,2.9,8.0,0.598,2.4,10.0,0.5,-0.6,7.0,0.545,1.0,1
222,2015,1610612754,9.0,0.463,0.3,1.0,0.683,4.4,3.0,0.605,4.0,3.0,0.636,3.3,1
223,2015,1610612763,5.0,0.671,3.2,7.0,0.61,1.6,5.0,0.683,4.1,4.0,0.621,2.0,1
224,2015,1610612765,12.0,0.39,-1.0,11.0,0.354,-3.7,11.0,0.354,-4.0,10.0,0.379,-4.8,1
225,2015,1610612745,2.0,0.683,3.4,4.0,0.659,4.6,8.0,0.549,3.5,9.0,0.515,0.2,1
226,2015,1610612741,3.0,0.61,3.0,4.0,0.585,1.9,5.0,0.549,0.3,1.0,0.758,8.2,0
227,2015,1610612762,11.0,0.463,0.2,15.0,0.305,-7.2,9.0,0.524,-0.1,8.0,0.545,0.6,0
228,2015,1610612758,13.0,0.354,-3.7,13.0,0.341,-2.9,13.0,0.341,-4.9,14.0,0.333,-5.7,0
229,2015,1610612764,5.0,0.561,0.7,5.0,0.537,1.3,12.0,0.354,-2.5,14.0,0.303,-4.8,0
230,2015,1610612743,12.0,0.366,-3.5,11.0,0.439,-2.1,3.0,0.695,5.1,6.0,0.576,2.9,0
231,2015,1610612753,13.0,0.305,-5.7,13.0,0.28,-5.4,15.0,0.244,-7.0,6.0,0.561,0.8,0
232,2015,1610612749,6.0,0.5,0.4,15.0,0.183,-8.2,8.0,0.463,-1.5,9.0,0.47,0.3,0
233,2015,1610612740,8.0,0.549,0.8,12.0,0.415,-2.7,14.0,0.329,-3.9,15.0,0.318,-3.8,0
234,2015,1610612752,15.0,0.207,-9.3,9.0,0.451,-0.8,2.0,0.659,4.2,7.0,0.545,3.2,0
235,2015,1610612750,15.0,0.195,-8.8,10.0,0.488,2.7,12.0,0.378,-2.4,12.0,0.394,-2.2,0
236,2015,1610612756,10.0,0.476,-0.9,9.0,0.585,2.6,15.0,0.305,-6.5,10.0,0.5,-0.2,0
237,2015,1610612751,8.0,0.463,-2.9,6.0,0.537,-1.0,4.0,0.598,1.8,12.0,0.333,-6.0,0
238,2015,1610612747,14.0,0.256,-6.8,14.0,0.329,-6.3,7.0,0.549,1.2,3.0,0.621,1.4,0
239,2015,1610612755,14.0,0.22,-9.0,14.0,0.232,-10.5,9.0,0.415,-3.3,8.0,0.53,4.2,0
240,2016,1610612744,1.0,0.89,10.8,1.0,0.817,10.1,6.0,0.622,4.8,6.0,0.573,0.9,1
241,2016,1610612738,5.0,0.585,3.2,7.0,0.488,0.2,12.0,0.305,-4.5,7.0,0.506,-0.2,1
242,2016,1610612759,2.0,0.817,10.6,6.0,0.671,6.2,1.0,0.756,7.7,2.0,0.707,6.4,1
243,2016,1610612739,1.0,0.695,6.0,2.0,0.646,4.5,10.0,0.402,-3.3,13.0,0.293,-4.7,1
244,2016,1610612745,8.0,0.5,0.2,2.0,0.683,3.4,4.0,0.659,4.6,8.0,0.549,3.5,1
245,2016,1610612761,2.0,0.683,4.5,4.0,0.598,3.1,3.0,0.585,3.2,10.0,0.415,-1.5,1
246,2016,1610612764,10.0,0.5,-0.5,5.0,0.561,0.7,5.0,0.537,1.3,12.0,0.354,-2.5,1
247,2016,1610612746,4.0,0.646,4.3,3.0,0.683,6.6,3.0,0.695,7.0,4.0,0.683,6.5,1
248,2016,1610612762,9.0,0.488,1.8,11.0,0.463,0.2,15.0,0.305,-7.2,9.0,0.524,-0.1,1
249,2016,1610612737,4.0,0.585,3.6,1.0,0.732,5.4,8.0,0.463,-0.5,6.0,0.537,0.4,1
250,2016,1610612749,12.0,0.402,-4.2,6.0,0.5,0.4,15.0,0.183,-8.2,8.0,0.463,-1.5,1
251,2016,1610612760,3.0,0.671,7.3,9.0,0.549,2.2,2.0,0.72,6.3,1.0,0.732,9.2,1
252,2016,1610612754,7.0,0.549,1.7,9.0,0.463,0.3,1.0,0.683,4.4,3.0,0.605,4.0,1
253,2016,1610612763,7.0,0.512,-2.2,5.0,0.671,3.2,7.0,0.61,1.6,5.0,0.683,4.1,1
254,2016,1610612741,9.0,0.512,-1.5,3.0,0.61,3.0,4.0,0.585,1.9,5.0,0.549,0.3,1
255,2016,1610612757,5.0,0.537,0.8,4.0,0.622,4.2,5.0,0.659,4.0,11.0,0.402,-3.2,1
256,2016,1610612743,11.0,0.402,-3.1,12.0,0.366,-3.5,11.0,0.439,-2.1,3.0,0.695,5.1,0
257,2016,1610612748,3.0,0.585,1.6,10.0,0.451,-2.6,2.0,0.659,4.8,1.0,0.805,7.9,0
258,2016,1610612765,8.0,0.537,0.6,12.0,0.39,-1.0,11.0,0.354,-3.7,11.0,0.354,-4.0,0
259,2016,1610612740,12.0,0.366,-3.8,8.0,0.549,0.8,12.0,0.415,-2.7,14.0,0.329,-3.9,0
260,2016,1610612766,6.0,0.585,2.7,11.0,0.402,-3.2,7.0,0.524,-0.2,14.0,0.256,-9.2,0
261,2016,1610612742,6.0,0.512,-0.3,7.0,0.61,2.9,8.0,0.598,2.4,10.0,0.5,-0.6,0
262,2016,1610612752,13.0,0.39,-2.7,15.0,0.207,-9.3,9.0,0.451,-0.8,2.0,0.659,4.2,0
263,2016,1610612758,10.0,0.402,-2.5,13.0,0.354,-3.7,13.0,0.341,-2.9,13.0,0.341,-4.9,0
264,2016,1610612753,11.0,0.427,-1.6,13.0,0.305,-5.7,13.0,0.28,-5.4,15.0,0.244,-7.0,0
265,2016,1610612750,13.0,0.354,-3.5,15.0,0.195,-8.8,10.0,0.488,2.7,12.0,0.378,-2.4,0
266,2016,1610612747,15.0,0.207,-9.6,14.0,0.256,-6.8,14.0,0.329,-6.3,7.0,0.549,1.2,0
267,2016,1610612755,15.0,0.122,-10.2,14.0,0.22,-9.0,14.0,0.232,-10.5,9.0,0.415,-3.3,0
268,2016,1610612756,14.0,0.28,-6.7,10.0,0.476,-0.9,9.0,0.585,2.6,15.0,0.305,-6.5,0
269,2016,1610612751,14.0,0.256,-7.4,8.0,0.463,-2.9,6.0,0.537,-1.0,4.0,0.598,1.8,0
270,2017,1610612745,3.0,0.671,5.8,8.0,0.5,0.2,2.0,0.683,3.4,4.0,0.659,4.6,1
271,2017,1610612761,3.0,0.622,4.2,2.0,0.683,4.5,4.0,0.598,3.1,3.0,0.585,3.2,1
272,2017,1610612744,1.0,0.817,11.6,1.0,0.89,10.8,1.0,0.817,10.1,6.0,0.622,4.8,1
273,2017,1610612738,1.0,0.646,2.6,5.0,0.585,3.2,7.0,0.488,0.2,12.0,0.305,-4.5,1
274,2017,1610612757,8.0,0.5,-0.5,5.0,0.537,0.8,4.0,0.622,4.2,5.0,0.659,4.0,1
275,2017,1610612755,14.0,0.341,-5.7,15.0,0.122,-10.2,14.0,0.22,-9.0,14.0,0.232,-10.5,1
276,2017,1610612739,2.0,0.622,3.2,1.0,0.695,6.0,2.0,0.646,4.5,10.0,0.402,-3.3,1
277,2017,1610612760,6.0,0.573,0.8,3.0,0.671,7.3,9.0,0.549,2.2,2.0,0.72,6.3,1
278,2017,1610612762,5.0,0.622,3.9,9.0,0.488,1.8,11.0,0.463,0.2,15.0,0.305,-7.2,1
279,2017,1610612754,7.0,0.512,-0.2,7.0,0.549,1.7,9.0,0.463,0.3,1.0,0.683,4.4,1
280,2017,1610612748,9.0,0.5,1.1,3.0,0.585,1.6,10.0,0.451,-2.6,2.0,0.659,4.8,1
281,2017,1610612740,10.0,0.415,-2.1,12.0,0.366,-3.8,8.0,0.549,0.8,12.0,0.415,-2.7,1
282,2017,1610612759,2.0,0.744,7.2,2.0,0.817,10.6,6.0,0.671,6.2,1.0,0.756,7.7,1
283,2017,1610612749,6.0,0.512,-0.2,12.0,0.402,-4.2,6.0,0.5,0.4,15.0,0.183,-8.2,1
284,2017,1610612764,4.0,0.598,1.8,10.0,0.5,-0.5,5.0,0.561,0.7,5.0,0.537,1.3,1
285,2017,1610612750,13.0,0.378,-1.1,13.0,0.354,-3.5,15.0,0.195,-8.8,10.0,0.488,2.7,1
286,2017,1610612765,10.0,0.451,-1.1,8.0,0.537,0.6,12.0,0.39,-1.0,11.0,0.354,-3.7,0
287,2017,1610612743,9.0,0.488,0.5,11.0,0.402,-3.1,12.0,0.366,-3.5,11.0,0.439,-2.1,0
288,2017,1610612766,11.0,0.439,0.2,6.0,0.585,2.7,11.0,0.402,-3.2,7.0,0.524,-0.2,0
289,2017,1610612746,4.0,0.622,4.3,4.0,0.646,4.3,3.0,0.683,6.6,3.0,0.695,7.0,0
290,2017,1610612752,12.0,0.378,-3.7,13.0,0.39,-2.7,15.0,0.207,-9.3,9.0,0.451,-0.8,0
291,2017,1610612747,14.0,0.317,-6.9,15.0,0.207,-9.6,14.0,0.256,-6.8,14.0,0.329,-6.3,0
292,2017,1610612758,12.0,0.39,-3.9,10.0,0.402,-2.5,13.0,0.354,-3.7,13.0,0.341,-2.9,0
293,2017,1610612751,15.0,0.244,-6.7,14.0,0.256,-7.4,8.0,0.463,-2.9,6.0,0.537,-1.0,0
294,2017,1610612741,8.0,0.5,0.4,9.0,0.512,-1.5,3.0,0.61,3.0,4.0,0.585,1.9,0
295,2017,1610612742,11.0,0.402,-2.9,6.0,0.512,-0.3,7.0,0.61,2.9,8.0,0.598,2.4,0
296,2017,1610612753,13.0,0.354,-6.6,11.0,0.427,-1.6,13.0,0.305,-5.7,13.0,0.28,-5.4,0
297,2017,1610612763,7.0,0.524,0.5,7.0,0.512,-2.2,5.0,0.671,3.2,7.0,0.61,1.6,0
298,2017,1610612737,5.0,0.524,-0.9,4.0,0.585,3.6,1.0,0.732,5.4,8.0,0.463,-0.5,0
299,2017,1610612756,15.0,0.293,-5.6,14.0,0.28,-6.7,10.0,0.476,-0.9,9.0,0.585,2.6,0
300,2018,1610612744,2.0,0.707,6.0,1.0,0.817,11.6,1.0,0.89,10.8,1.0,0.817,10.1,1
301,2018,1610612749,7.0,0.537,-0.3,6.0,0.512,-0.2,12.0,0.402,-4.2,6.0,0.5,0.4,1
302,2018,1610612743,9.0,0.561,1.5,9.0,0.488,0.5,11.0,0.402,-3.1,12.0,0.366,-3.5,1
303,2018,1610612761,1.0,0.72,7.8,3.0,0.622,4.2,2.0,0.683,4.5,4.0,0.598,3.1,1
304,2018,1610612757,3.0,0.598,2.6,8.0,0.5,-0.5,5.0,0.537,0.8,4.0,0.622,4.2,1
305,2018,1610612755,3.0,0.634,4.5,14.0,0.341,-5.7,15.0,0.122,-10.2,14.0,0.22,-9.0,1
306,2018,1610612745,1.0,0.793,8.5,3.0,0.671,5.8,8.0,0.5,0.2,2.0,0.683,3.4,1
307,2018,1610612738,2.0,0.671,3.6,1.0,0.646,2.6,5.0,0.585,3.2,7.0,0.488,0.2,1
308,2018,1610612762,5.0,0.585,4.3,5.0,0.622,3.9,9.0,0.488,1.8,11.0,0.463,0.2,1
309,2018,1610612754,5.0,0.585,1.4,7.0,0.512,-0.2,7.0,0.549,1.7,9.0,0.463,0.3,1
310,2018,1610612760,4.0,0.585,3.4,6.0,0.573,0.8,3.0,0.671,7.3,9.0,0.549,2.2,1
311,2018,1610612751,12.0,0.341,-3.7,15.0,0.244,-6.7,14.0,0.256,-7.4,8.0,0.463,-2.9,1
312,2018,1610612759,7.0,0.573,2.9,2.0,0.744,7.2,2.0,0.817,10.6,6.0,0.671,6.2,1
313,2018,1610612753,14.0,0.305,-4.8,13.0,0.354,-6.6,11.0,0.427,-1.6,13.0,0.305,-5.7,1
314,2018,1610612765,9.0,0.476,-0.1,10.0,0.451,-1.1,8.0,0.537,0.6,12.0,0.39,-1.0,1
315,2018,1610612746,10.0,0.512,0.0,4.0,0.622,4.3,4.0,0.646,4.3,3.0,0.683,6.6,1
316,2018,1610612766,10.0,0.439,0.3,11.0,0.439,0.2,6.0,0.585,2.7,11.0,0.402,-3.2,0
317,2018,1610612758,12.0,0.329,-7.0,12.0,0.39,-3.9,10.0,0.402,-2.5,13.0,0.354,-3.7,0
318,2018,1610612747,11.0,0.427,-1.5,14.0,0.317,-6.9,15.0,0.207,-9.6,14.0,0.256,-6.8,0
319,2018,1610612748,6.0,0.537,0.5,9.0,0.5,1.1,3.0,0.585,1.6,10.0,0.451,-2.6,0
320,2018,1610612764,8.0,0.524,0.6,4.0,0.598,1.8,10.0,0.5,-0.5,5.0,0.561,0.7,0
321,2018,1610612750,8.0,0.573,2.2,13.0,0.378,-1.1,13.0,0.354,-3.5,15.0,0.195,-8.8,0
322,2018,1610612737,15.0,0.293,-5.5,5.0,0.524,-0.9,4.0,0.585,3.6,1.0,0.732,5.4,0
323,2018,1610612763,14.0,0.268,-6.2,7.0,0.524,0.5,7.0,0.512,-2.2,5.0,0.671,3.2,0
324,2018,1610612741,13.0,0.329,-7.0,8.0,0.5,0.4,9.0,0.512,-1.5,3.0,0.61,3.0,0
325,2018,1610612740,6.0,0.585,1.3,10.0,0.415,-2.1,12.0,0.366,-3.8,8.0,0.549,0.8,0
326,2018,1610612739,4.0,0.61,0.9,2.0,0.622,3.2,1.0,0.695,6.0,2.0,0.646,4.5,0
327,2018,1610612742,13.0,0.293,-3.0,11.0,0.402,-2.9,6.0,0.512,-0.3,7.0,0.61,2.9,0
328,2018,1610612752,11.0,0.354,-3.6,12.0,0.378,-3.7,13.0,0.39,-2.7,15.0,0.207,-9.3,0
329,2018,1610612756,15.0,0.256,-9.4,15.0,0.293,-5.6,14.0,0.28,-6.7,10.0,0.476,-0.9,0
330,2019,1610612747,10.0,0.451,-1.7,11.0,0.427,-1.5,14.0,0.317,-6.9,15.0,0.207,-9.6,1
331,2019,1610612749,1.0,0.732,8.9,7.0,0.537,-0.3,6.0,0.512,-0.2,12.0,0.402,-4.2,1
332,2019,1610612746,8.0,0.585,0.9,10.0,0.512,0.0,4.0,0.622,4.3,4.0,0.646,4.3,1
333,2019,1610612761,2.0,0.707,6.1,1.0,0.72,7.8,3.0,0.622,4.2,2.0,0.683,4.5,1
334,2019,1610612743,2.0,0.659,4.0,9.0,0.561,1.5,9.0,0.488,0.5,11.0,0.402,-3.1,1
335,2019,1610612738,4.0,0.598,4.4,2.0,0.671,3.6,1.0,0.646,2.6,5.0,0.585,3.2,1
336,2019,1610612754,5.0,0.585,3.3,5.0,0.585,1.4,7.0,0.512,-0.2,7.0,0.549,1.7,1
337,2019,1610612745,4.0,0.646,4.8,1.0,0.793,8.5,3.0,0.671,5.8,8.0,0.5,0.2,1
338,2019,1610612748,10.0,0.476,-0.2,6.0,0.537,0.5,9.0,0.5,1.1,3.0,0.585,1.6,1
339,2019,1610612760,6.0,0.598,3.4,4.0,0.585,3.4,6.0,0.573,0.8,3.0,0.671,7.3,1
340,2019,1610612762,5.0,0.61,5.3,5.0,0.585,4.3,5.0,0.622,3.9,9.0,0.488,1.8,1
341,2019,1610612755,3.0,0.622,2.7,3.0,0.634,4.5,14.0,0.341,-5.7,15.0,0.122,-10.2,1
342,2019,1610612751,6.0,0.512,-0.1,12.0,0.341,-3.7,15.0,0.244,-6.7,14.0,0.256,-7.4,1
343,2019,1610612742,14.0,0.402,-1.3,13.0,0.293,-3.0,11.0,0.402,-2.9,6.0,0.512,-0.3,1
344,2019,1610612753,7.0,0.512,0.7,14.0,0.305,-4.8,13.0,0.354,-6.6,11.0,0.427,-1.6,1
345,2019,1610612757,3.0,0.646,4.2,3.0,0.598,2.6,8.0,0.5,-0.5,5.0,0.537,0.8,1
346,2019,1610612763,12.0,0.402,-2.6,14.0,0.268,-6.2,7.0,0.524,0.5,7.0,0.512,-2.2,0
347,2019,1610612764,11.0,0.39,-2.9,8.0,0.524,0.6,4.0,0.598,1.8,10.0,0.5,-0.5,0
348,2019,1610612766,9.0,0.476,-1.1,10.0,0.439,0.3,11.0,0.439,0.2,6.0,0.585,2.7,0
349,2019,1610612756,15.0,0.232,-9.3,15.0,0.256,-9.4,15.0,0.293,-5.6,14.0,0.28,-6.7,0
350,2019,1610612741,13.0,0.268,-8.4,13.0,0.329,-7.0,8.0,0.5,0.4,9.0,0.512,-1.5,0
351,2019,1610612759,7.0,0.585,1.7,7.0,0.573,2.9,2.0,0.744,7.2,2.0,0.817,10.6,0
352,2019,1610612752,15.0,0.207,-9.2,11.0,0.354,-3.6,12.0,0.378,-3.7,13.0,0.39,-2.7,0
353,2019,1610612758,9.0,0.476,-1.1,12.0,0.329,-7.0,12.0,0.39,-3.9,10.0,0.402,-2.5,0
354,2019,1610612765,8.0,0.5,-0.2,9.0,0.476,-0.1,10.0,0.451,-1.1,8.0,0.537,0.6,0
355,2019,1610612740,13.0,0.402,-1.3,6.0,0.585,1.3,10.0,0.415,-2.1,12.0,0.366,-3.8,0
356,2019,1610612737,12.0,0.354,-6.0,15.0,0.293,-5.5,5.0,0.524,-0.9,4.0,0.585,3.6,0
357,2019,1610612750,11.0,0.439,-1.5,8.0,0.573,2.2,13.0,0.378,-1.1,13.0,0.354,-3.5,0
358,2019,1610612744,1.0,0.695,6.5,2.0,0.707,6.0,1.0,0.817,11.6,1.0,0.89,10.8,0
359,2019,1610612739,14.0,0.232,-9.6,4.0,0.61,0.9,2.0,0.622,3.2,1.0,0.695,6.0,0
360,2020,1610612762,6.0,0.611,2.5,5.0,0.61,5.3,5.0,0.585,4.3,5.0,0.622,3.9,1
361,2020,1610612755,6.0,0.589,2.4,3.0,0.622,2.7,3.0,0.634,4.5,14.0,0.341,-5.7,1
362,2020,1610612756,10.0,0.466,0.2,15.0,0.232,-9.3,15.0,0.256,-9.4,15.0,0.293,-5.6,1
363,2020,1610612751,7.0,0.486,-0.6,6.0,0.512,-0.1,12.0,0.341,-3.7,15.0,0.244,-6.7,1
364,2020,1610612743,3.0,0.63,2.1,2.0,0.659,4.0,9.0,0.561,1.5,9.0,0.488,0.5,1
365,2020,1610612749,1.0,0.767,10.1,1.0,0.732,8.9,7.0,0.537,-0.3,6.0,0.512,-0.2,1
366,2020,1610612752,12.0,0.318,-6.5,15.0,0.207,-9.2,11.0,0.354,-3.6,12.0,0.378,-3.7,1
367,2020,1610612746,2.0,0.681,6.4,8.0,0.585,0.9,10.0,0.512,0.0,4.0,0.622,4.3,1
368,2020,1610612737,14.0,0.299,-8.0,12.0,0.354,-6.0,15.0,0.293,-5.5,5.0,0.524,-0.9,1
369,2020,1610612742,7.0,0.573,4.9,14.0,0.402,-1.3,13.0,0.293,-3.0,11.0,0.402,-2.9,1
370,2020,1610612748,5.0,0.603,2.9,10.0,0.476,-0.2,6.0,0.537,0.5,9.0,0.5,1.1,1
371,2020,1610612757,8.0,0.473,-1.1,3.0,0.646,4.2,3.0,0.598,2.6,8.0,0.5,-0.5,1
372,2020,1610612747,1.0,0.732,5.8,10.0,0.451,-1.7,11.0,0.427,-1.5,14.0,0.317,-6.9,1
373,2020,1610612738,3.0,0.667,6.3,4.0,0.598,4.4,2.0,0.671,3.6,1.0,0.646,2.6,1
374,2020,1610612763,9.0,0.466,-1.1,12.0,0.402,-2.6,14.0,0.268,-6.2,7.0,0.524,0.5,1
375,2020,1610612764,9.0,0.347,-4.7,11.0,0.39,-2.9,8.0,0.524,0.6,4.0,0.598,1.8,1
376,2020,1610612754,4.0,0.616,2.0,5.0,0.585,3.3,5.0,0.585,1.4,7.0,0.512,-0.2,0
377,2020,1610612744,15.0,0.231,-8.7,1.0,0.695,6.5,2.0,0.707,6.0,1.0,0.817,11.6,0
378,2020,1610612766,10.0,0.354,-6.8,9.0,0.476,-1.1,10.0,0.439,0.3,11.0,0.439,0.2,0
379,2020,1610612759,11.0,0.451,-1.1,7.0,0.585,1.7,7.0,0.573,2.9,2.0,0.744,7.2,0
380,2020,1610612741,11.0,0.338,-3.1,13.0,0.268,-8.4,13.0,0.329,-7.0,8.0,0.5,0.4,0
381,2020,1610612740,13.0,0.417,-1.3,13.0,0.402,-1.3,6.0,0.585,1.3,10.0,0.415,-2.1,0
382,2020,1610612758,12.0,0.431,-2.0,9.0,0.476,-1.1,12.0,0.329,-7.0,12.0,0.39,-3.9,0
383,2020,1610612761,2.0,0.736,6.2,2.0,0.707,6.1,1.0,0.72,7.8,3.0,0.622,4.2,0
384,2020,1610612739,15.0,0.292,-7.9,14.0,0.232,-9.6,4.0,0.61,0.9,2.0,0.622,3.2,0
385,2020,1610612750,14.0,0.297,-4.3,11.0,0.439,-1.5,8.0,0.573,2.2,13.0,0.378,-1.1,0
386,2020,1610612753,8.0,0.452,-1.0,7.0,0.512,0.7,14.0,0.305,-4.8,13.0,0.354,-6.6,0
387,2020,1610612760,5.0,0.611,2.0,6.0,0.598,3.4,4.0,0.585,3.4,6.0,0.573,0.8,0
388,2020,1610612765,13.0,0.303,-3.6,8.0,0.5,-0.2,9.0,0.476,-0.1,10.0,0.451,-1.1,0
389,2020,1610612745,4.0,0.611,3.0,4.0,0.646,4.8,1.0,0.793,8.5,3.0,0.671,5.8,0
390,2021,1610612748,6.0,0.556,0.0,5.0,0.603,2.9,10.0,0.476,-0.2,6.0,0.537,0.5,1
391,2021,1610612756,2.0,0.708,5.8,10.0,0.466,0.2,15.0,0.232,-9.3,15.0,0.256,-9.4,1
392,2021,1610612738,7.0,0.5,1.5,3.0,0.667,6.3,4.0,0.598,4.4,2.0,0.671,3.6,1
393,2021,1610612763,8.0,0.528,1.0,9.0,0.466,-1.1,12.0,0.402,-2.6,14.0,0.268,-6.2,1
394,2021,1610612744,9.0,0.542,1.1,15.0,0.231,-8.7,1.0,0.695,6.5,2.0,0.707,6.0,1
395,2021,1610612749,3.0,0.639,5.9,1.0,0.767,10.1,1.0,0.732,8.9,7.0,0.537,-0.3,1
396,2021,1610612755,1.0,0.681,5.6,6.0,0.589,2.4,3.0,0.622,2.7,3.0,0.634,4.5,1
397,2021,1610612742,5.0,0.583,2.3,7.0,0.573,4.9,14.0,0.402,-1.3,13.0,0.293,-3.0,1
398,2021,1610612762,1.0,0.722,9.3,6.0,0.611,2.5,5.0,0.61,5.3,5.0,0.585,4.3,1
399,2021,1610612761,12.0,0.375,-0.5,2.0,0.736,6.2,2.0,0.707,6.1,1.0,0.72,7.8,1
400,2021,1610612741,11.0,0.431,-0.9,11.0,0.338,-3.1,13.0,0.268,-8.4,13.0,0.329,-7.0,1
401,2021,1610612743,3.0,0.653,4.9,3.0,0.63,2.1,2.0,0.659,4.0,9.0,0.561,1.5,1
402,2021,1610612751,2.0,0.667,4.5,7.0,0.486,-0.6,6.0,0.512,-0.1,12.0,0.341,-3.7,1
403,2021,1610612750,13.0,0.319,-5.6,14.0,0.297,-4.3,11.0,0.439,-1.5,8.0,0.573,2.2,1
404,2021,1610612737,5.0,0.569,2.3,14.0,0.299,-8.0,12.0,0.354,-6.0,15.0,0.293,-5.5,1
405,2021,1610612740,11.0,0.431,-0.3,13.0,0.417,-1.3,13.0,0.402,-1.3,6.0,0.585,1.3,1
406,2021,1610612739,13.0,0.306,-8.4,15.0,0.292,-7.9,14.0,0.232,-9.6,4.0,0.61,0.9,0
407,2021,1610612746,4.0,0.653,6.2,2.0,0.681,6.4,8.0,0.585,0.9,10.0,0.512,0.0,0
408,2021,1610612766,10.0,0.458,-1.9,10.0,0.354,-6.8,9.0,0.476,-1.1,10.0,0.439,0.3,0
409,2021,1610612759,10.0,0.458,-1.7,11.0,0.451,-1.1,7.0,0.585,1.7,7.0,0.573,2.9,0
410,2021,1610612752,4.0,0.569,2.3,12.0,0.318,-6.5,15.0,0.207,-9.2,11.0,0.354,-3.6,0
411,2021,1610612747,7.0,0.583,2.8,1.0,0.732,5.8,10.0,0.451,-1.7,11.0,0.427,-1.5,0
412,2021,1610612758,12.0,0.431,-3.7,12.0,0.431,-2.0,9.0,0.476,-1.1,12.0,0.329,-7.0,0
413,2021,1610612764,8.0,0.472,-1.8,9.0,0.347,-4.7,11.0,0.39,-2.9,8.0,0.524,0.6,0
414,2021,1610612754,9.0,0.472,0.0,4.0,0.616,2.0,5.0,0.585,3.3,5.0,0.585,1.4,0
415,2021,1610612757,6.0,0.583,1.8,8.0,0.473,-1.1,3.0,0.646,4.2,3.0,0.598,2.6,0
416,2021,1610612765,15.0,0.278,-4.5,13.0,0.303,-3.6,8.0,0.5,-0.2,9.0,0.476,-0.1,0
417,2021,1610612760,14.0,0.306,-10.6,5.0,0.611,2.0,6.0,0.598,3.4,4.0,0.585,3.4,0
418,2021,1610612745,15.0,0.236,-7.9,4.0,0.611,3.0,4.0,0.646,4.8,1.0,0.793,8.5,0
419,2021,1610612753,14.0,0.292,-9.3,8.0,0.452,-1.0,7.0,0.512,0.7,14.0,0.305,-4.8,0
